#{"t_start": 1785492356.0697904, "env_id": "DriverFatigue-v0"}
r,l,t
214.046754,50,85.207075
145.707418,50,85.327085
273.289011,50,85.438808
269.190979,50,85.556301
283.5313,50,85.669478
265.157425,50,85.779763
280.537907,50,85.898547
217.899008,50,86.012261
213.590266,50,86.132489
269.174835,50,86.248514
282.09916,50,86.364325
211.411783,50,86.477856
175.121471,50,86.590904
242.395911,50,86.710197
183.530434,50,86.821309
250.187339,50,86.932026
261.995215,50,87.02989
257.551425,50,87.12792
231.735904,50,87.195575
262.455331,50,87.33424
277.138573,50,87.42865
163.433711,50,87.499963
258.240803,50,87.568167
120.737955,50,87.632387
266.02866,50,87.691467
137.063778,50,87.753576
296.778526,50,87.820378
232.412559,50,87.884361
201.250499,50,87.944939
265.461789,50,88.011305
248.595147,50,88.075802
241.52941,50,88.144046
233.710951,50,88.225219
238.001705,50,88.309131
286.695149,50,88.39428
256.038162,50,88.486671
250.944403,50,88.576785
211.113558,50,88.676488
268.179893,50,88.775018
273.773513,50,88.865894
229.334364,50,88.952227
248.386812,50,89.039884
222.810787,50,89.140373
227.405572,50,89.241496
218.416224,50,89.353858
264.252213,50,89.509934
264.548176,50,89.661223
210.279907,50,89.790297
193.464044,50,89.900743
298.243357,50,90.004567
273.005591,50,90.104954
256.58682,50,90.210941
278.872419,50,90.306914
233.309096,50,90.401236
273.909873,50,90.491367
252.023766,50,90.580816
302.725948,50,90.680674
281.403247,50,90.774119
219.156834,50,90.865242
285.135728,50,90.956657
173.777925,50,91.185186
207.043525,50,91.353591
254.557758,50,91.471272
276.081859,50,91.589677
294.047132,50,91.698765
278.112648,50,91.817216
252.059905,50,91.975473
310.006931,50,92.111074
254.786052,50,92.22623
259.836826,50,92.350847
272.652019,50,92.462262
266.357031,50,92.574467
247.063911,50,92.688438
240.258054,50,92.803832
266.808883,50,92.920633
267.618155,50,93.030811
206.658858,50,93.151145
212.416945,50,93.264733
160.737696,50,93.380125
246.691473,50,93.49831
238.535226,50,93.609337
251.818072,50,93.726882
161.031391,50,93.838592
269.662876,50,93.956381
